inventar_nummer,bezeichnung,urheber,geo,datum,masse,material_technik,sammlung,creditline,provenienz,kurzbeschreibung,literatur,bildnachweis,credits,dateiname
2009.128,"Patolu, Doppel-Ikat Seidensari, popat kunjar bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 318 x 135 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, türkis, oliv
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, orange, rot, pink, violett, türkis
Faden ungezwirnt); Zari (Goldfaden, Zusatz-Eintrag); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 22 / cm2

Musterung:
Rapporte Kette: 3
Rapporte Eintrag: 4 und seitenverkehrt nochmals 4
Satzgrösse Kette: 7, 8
Satzgrösse Eintrag: 8

Färbung/Musterungtechniken:
Reservemusterung im Garn
Zusatz-Eintrag: Zari-Faden in Querstreifen der Endbordüre)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 3; Motiv Typ 14 
Das Hauptfeld zeigt ""popat kunjar bhat"" Design.
In der oberen Endbordüre hat es einen breiten Streifen mit Goldfaden. Die andere Endbordüre endet mit einem Streifen Eintrag-Ikat. 
Auffallend ist das leuchtende Pink (Eintrag) mit der die obere Endbordüre abschliesst.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, popat kunjar bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.128, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.128.jpg
2009.65,"Patolu, Doppel-Ikat Seidensari, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 308 x 128 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, blau, violett
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, blau, violett
Faden ungezwirnt); Zari (Goldfaden, Zusatz-Eintrag); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 22 / cm2

Musterung:
Rapporte Kette: 15
Rapporte Eintrag: 18
Satzgrösse Kette: 6
Satzgrösse Eintrag: 10 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden in Querstreifen der oberen Endbordüre
Eintrag-Abschluss: Fransen und abgeschnitten
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
Die obere Endbordüre hat eine Partie mit Goldfaden; die untere Endbordüre fehlt.
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.65, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.65.jpg
2009.77,"Patolu, Fragment eines Doppel-Ikat Seidensaris, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 361 x 107 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, pink, violett, grün, braun 
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag:  weiss, gelb,orange, rot, pink, violett, türkis
Faden ungezwirnt); Zari (Goldfaden, Zusatz-Eintrag); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 20 x 16 / cm2

Musterung:

Rapporte Kette: 13
Rapporte Eintrag: 18
Satzgrösse Kette: 6
Satzgrösse Eintrag: 7, 8 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden in Querstreifen der oberen Endbordüre
Eintrag-Abschluss: Fransen 
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1e (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
Die obere Endbordüre hat eine Partie mit Goldfaden, welche beidseitig in schmaleren Streifen durch die Längsbordüren an die seitlichen Webkanten auslaufen. 
Darunter in weissem Querstreifen mit Tinte geschriebene Zeichen (?)
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Fragment eines Doppel-Ikat Seidensaris, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.77, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.77.jpg
2009.161,"Patolu, Doppel-Ikat Seidensari, ratan chok bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 353 x 128 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, türkis, grün
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag:  weiss, gelb, orange, rot, violett, türkis, grün
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter orangener Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 22 / cm2

Musterung:
Rapporte Kette: 6
Rapporte Eintrag: 12
Satzgrösse Kette: 6
Satzgrösse Eintrag: 8

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden
Eintrag-Abschluss: Fransen)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 33 ?
Das Hauptfeld zeigt ""ratan chok bhat"" Design; es hat keine Längsbordüren mit Elefanden und Papageien-Muster; vor den längsgestreiften Seitenbordüren folgt eine schmale Längsbordüre mit Zickzack-Muster; die Querstreifen der Endbordüren entsprechen Motiv Typ 1; einen Streifen mit Silberfaden ziert die obere Endbordüre.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, ratan chok bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.161, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.161.jpg
2009.64,"Patolu, Doppel-Ikat Seidensaris, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 345 x 135 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, blau, hellgrün, türkis, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, orange, rot, violett, blau, hellgrün, türkis, schwarz
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 18 x 12 / cm2

Musterung:
Rapporte Kette: 15
Rapporte Eintrag: 18
Satzgrösse Kette: 5
Satzgrösse Eintrag: 4, 5

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Eintrag-Abschluss: Fransen; die andere Endbordüre fehlt 
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
Die obere Endbordüre ist unterlegt mit orangenem Seidenstoff mit weissem Baumwollgarn von Hand mit grossen Stichen aussenherum angenäht, dazwischen zusätzlich maschinell um grössere Löcher; weitere gleiche Stellen mit diesen unterlegten Stoffstücken findet man im unteren Teil des Haupftfeldes.
Die obere Endbordüre schliesst mit einem Ikat-Band (Eintrag-Ikat) ab.
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensaris, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.64, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.64.jpg
2009.164,"Patolu, Doppel-Ikat Seidensari, ratan chok bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 361 x 131 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, violett, türkis 
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag:  weiss, gelb, rot, violett, türkis
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 24 / cm2

Musterung:
Rapporte Kette: 5
Rapporte Eintrag: 12
Satzgrösse Kette: 6
Satzgrösse Eintrag: 9

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden
Eintrag-Abschluss: abgeschnitten)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 33a
Das Hauptfeld zeigt ""ratan chok bhat"" Design; auf beiden Seiten des Hauptfeldes hat es eine Längsbordüre mit abwechselnd Elefanten- und Papageien-Muster; vor den längsgestreiften Seitenbordüren folgt eine schmale weisse Längsbordüre mit einer Reihe roter Rechtecke wie Motiv Typ 1a; die Querstreifen der Endbordüren entsprechen Motiv Typ 1; einen Streifen mit Silberfaden ziert die obere Endbordüre; im weissen Querstreifen darunter hat es mit schwarzer Tinte von Hand geschriebene Zeichen und in der anderen Endbordüre einen Streifen mit Eintrag-Ikat.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, ratan chok bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.164, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.164.jpg
2009.129,"Patolu, Doppel-Ikat zeremonielles Tuch, vagh bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 408 x 102 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, hellgrün, lila, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, hellgrün, schwarz
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 20 x 24 / cm2

Musterung:
Rapporte Kette: 5
Rapporte Eintrag: 10
Satzgrösse Kette: 5
Satzgrösse Eintrag: 5

Färbung/Musterungtechniken:
Reservemusterung im Garn)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente::
Gruppe 3; Motiv Typ 17 
Das Hauptfeld zeigt Tiger oder Löwen; je 5 in vertikalen Reihen, wobei in zwei aufeinanderfolgende Reihen sich die Tiger oder Löwen anschauen.
Die Längsbordüren schliessen direkt an das Hauptfeld an. 
Die Querstreifen in den Endbordüren haben Muster im Motiv Typ 11e.
Die Eintrag-Ikat Streifen in den beiden Endbordüren sind weder im Muster noch in der Farbe identisch. ","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat zeremonielles Tuch, vagh bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.129, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.129.jpg
2009.87,"Patolu, Fragment eines Doppel-Ikat Seidensaris, tran ful bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 358 x 98 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, orange, rot, blau, violett
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, orange, rot, blau, violett
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 32 x 28 / cm2

Musterung:
Rapporte Kette: 9
Rapporte Eintrag: 30
Satzgrösse Kette: 9
Satzgrösse Eintrag: 5 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Eintrag-Abschluss: Fransen und abgeschnitten
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 2; Motiv Typ 4 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""tran ful bhat"" Design.
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Fragment eines Doppel-Ikat Seidensaris, tran ful bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.87, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.87.jpg
2009.169,"Patolu, Fragment eines Doppel-Ikat Seidensaris, chhabadi bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 130 x 69 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot,  hellgrün, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, rot, schwarz
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 18 x 18 / cm2

Musterung:
Rapporte Kette: 3,5
Rapporte Eintrag: 7,5
Satzgrösse Kette: 5
Satzgrösse Eintrag: 5


Färbung/Musterungtechniken:
Reservemusterung im Garn)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 2, Motiv Typ 11g
Das Hauptfeld zeigt ""chhabadi bhat"" Design.
Vor der längsgestreiften Längsbordüre hat es einen schmalen Streifen mit rotweissem Zickzack-Muster.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Fragment eines Doppel-Ikat Seidensaris, chhabadi bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.169, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.169.jpg
2009.145,"Patolu, Fragment eines Doppel-Ikat Seidensari, vohra gaji bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 334 x 114 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, violett, hellgrün, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, violett, hellgrün, schwarz
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 35 x 16 / cm2

Musterung:
Rapporte Kette: 5
Rapporte Eintrag: 10,5 ?  
Satzgrösse Kette: 9
Satzgrösse Eintrag: 6 

Färbung/Musterungtechniken:
Reservemusterung im Garn)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 23a 
Das Hauptfeld zeigt ""vohra gaji bhat"" Design; eine Rahmenbordüren um das Hauptfeld; beidseitig durchlaufende, längsgestreifte Seitenbordüren; Querstreifen mit Tumpal-Muster. Eine Endbordüre fehlt ganz, die andere wurde nach dem Querstreifen mit Tumpal-Muster abgeschnitten. Auch eine der Längsbordüre ist schmaler und gesäumelt.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Fragment eines Doppel-Ikat Seidensari, vohra gaji bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.145, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.145.jpg
2009.153,"Patolu, Doppel-Ikat Kinderrock ?, vohra gaji bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 84 x 100 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, hellrot, rot, violett, türkis
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, hellrot, rot, violett, türkis
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 38 x 16 / cm2

Musterung:
Rapporte Kette: 
Rapporte Eintrag:  
Satzgrösse Kette: 12
Satzgrösse Eintrag: 6

Färbung/Musterungtechniken:
Reservemusterung im Garn )",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 23d 
Das Hauptfeld zeigt ""vohra gaji bhat"" Design. 
Auf der Vorderseite des Rockes hat es längs in der Mitte Stoff der Querbordüre mit Tumpal-Muster; Rahmenbordüren sind am Ärmelende zu finden.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Kinderrock ?, vohra gaji bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.153, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.153.jpg
